order_item_id,order_id,product_id,quantity,unit_price,discount_rate
8929,3002,245,4,59.79,0.07
8930,3002,16,1,59.3,0.23
8931,3002,188,1,55.83,0.07
8932,3002,124,1,138.65,0.0
8933,3002,225,2,70.21,0.11
8934,3003,61,2,59.57,0.06
8935,3003,83,1,26.04,0.13
8936,3003,179,1,82.75,0.02
8937,3003,3,1,179.08,0.0
8938,3003,117,2,35.67,0.02
8939,3004,202,1,3.0,0.01
8940,3004,75,1,76.58,0.0
8941,3004,201,2,79.94,0.03
8942,3004,231,1,71.59,0.08
8943,3004,138,3,163.79,0.03
8944,3005,82,2,31.47,0.09
8945,3005,240,4,7.53,0.0
8946,3005,80,2,76.98,0.0
8947,3005,151,1,101.75,0.11
8948,3006,136,1,59.35,0.14
8949,3006,203,1,30.68,0.0
8950,3006,180,3,68.83,0.0
8951,3006,28,1,55.12,0.25
8952,3007,96,1,64.8,0.04
8953,3008,207,1,87.33,0.12
8954,3008,208,2,3.0,0.0
8955,3009,80,1,76.98,0.04
8956,3009,90,4,172.02,0.1
8957,3010,84,1,40.59,0.06
8958,3010,79,1,81.02,0.07
8959,3010,185,1,99.59,0.01
8960,3010,38,1,74.84,0.13
8961,3010,65,2,29.03,0.13
8962,3011,233,3,70.55,0.16
8963,3011,138,1,163.79,0.07
8964,3011,221,2,62.19,0.15
8965,3012,183,5,51.6,0.0
8966,3012,14,3,3.0,0.14
8967,3013,242,2,81.79,0.0
8968,3013,50,3,72.46,0.11
8969,3014,116,1,37.01,0.16
8970,3014,129,1,29.41,0.03
8971,3014,191,1,8.7,0.0
8972,3015,137,3,67.75,0.01
8973,3015,79,1,81.02,0.1
8974,3016,11,1,41.56,0.13
8975,3016,227,1,84.58,0.07
8976,3017,94,1,59.24,0.13
8977,3017,189,1,68.42,0.0
8978,3018,99,2,44.69,0.0
8979,3018,183,1,51.6,0.17
8980,3018,53,1,25.18,0.12
8981,3018,202,2,3.0,0.02
8982,3019,100,5,97.47,0.18
8983,3019,34,1,38.12,0.03
8984,3019,16,4,59.3,0.04
8985,3019,162,1,23.02,0.06
8986,3019,124,1,138.65,0.08
8987,3020,36,3,73.88,0.04
8988,3020,227,2,84.58,0.11
8989,3020,123,4,117.28,0.08
8990,3020,49,2,156.87,0.09
8991,3020,202,1,3.0,0.0
8992,3021,49,1,156.87,0.06
8993,3021,155,1,211.94,0.0
8994,3021,12,1,105.38,0.12
8995,3021,201,1,79.94,0.05
8996,3021,223,2,45.6,0.04
8997,3022,138,2,163.79,0.03
8998,3022,121,2,64.48,0.0
8999,3022,211,2,39.29,0.03
9000,3022,177,2,167.22,0.11
9001,3022,36,2,73.88,0.16
9002,3023,162,1,23.02,0.0
9003,3023,2,2,43.48,0.15
9004,3023,87,1,3.0,0.18
9005,3023,145,1,33.96,0.07
9006,3024,177,2,167.22,0.01
9007,3024,26,1,82.33,0.07
9008,3024,173,1,49.16,0.14
9009,3024,50,1,72.46,0.0
9010,3024,191,1,8.7,0.0
9011,3025,125,1,43.16,0.0
9012,3025,103,1,35.47,0.18
9013,3025,121,2,64.48,0.05
9014,3026,151,1,101.75,0.0
9015,3026,41,3,118.68,0.0
9016,3027,25,1,114.79,0.13
9017,3027,166,1,58.66,0.0
9018,3027,229,1,22.09,0.15
9019,3028,132,1,3.0,0.04
9020,3028,15,2,83.57,0.09
9021,3028,184,1,3.0,0.07
9022,3028,66,1,18.66,0.12
9023,3029,227,2,84.58,0.12
9024,3029,19,2,55.55,0.18
9025,3029,223,1,45.6,0.09
9026,3030,7,2,81.75,0.0
9027,3030,6,2,52.21,0.0
9028,3030,121,1,64.48,0.2
9029,3030,167,1,48.94,0.15
9030,3031,46,2,11.52,0.07
9031,3031,206,3,3.0,0.0
9032,3031,186,2,38.19,0.06
9033,3032,102,1,37.31,0.11
9034,3033,69,4,103.69,0.0
9035,3033,141,3,77.3,0.0
9036,3033,200,1,67.28,0.11
9037,3033,21,1,141.14,0.07
9038,3034,219,1,76.43,0.09
9039,3034,123,2,117.28,0.0
9040,3034,89,1,77.15,0.09
9041,3034,113,1,72.96,0.0
9042,3034,148,1,9.31,0.0
9043,3035,193,3,66.41,0.16
9044,3035,9,1,27.12,0.05
9045,3035,94,1,59.24,0.16
9046,3035,51,1,55.45,0.11
9047,3035,134,2,92.77,0.06
9048,3036,106,1,115.9,0.0
9049,3036,37,1,26.14,0.06
9050,3036,87,2,3.0,0.06
9051,3036,186,2,38.19,0.16
9052,3036,171,4,66.31,0.08
9053,3037,163,1,42.88,0.03
9054,3037,123,1,117.28,0.12
9055,3037,110,2,105.43,0.07
9056,3038,56,1,42.21,0.15
9057,3038,127,1,17.85,0.05
9058,3038,66,1,18.66,0.0
9059,3039,208,2,3.0,0.01
9060,3039,219,1,76.43,0.0
9061,3039,65,4,29.03,0.08
9062,3039,111,2,182.45,0.01
9063,3040,241,1,29.28,0.03
9064,3040,91,1,3.0,0.08
9065,3040,214,4,16.27,0.1
9066,3041,162,1,23.02,0.06
9067,3041,227,1,84.58,0.2
9068,3042,249,2,30.36,0.02
9069,3042,239,1,55.31,0.09
9070,3042,4,1,3.0,0.08
9071,3043,12,1,105.38,0.0
9072,3043,87,1,3.0,0.12
9073,3043,48,1,35.61,0.13
9074,3044,8,2,40.92,0.05
9075,3044,51,1,55.45,0.12
9076,3045,138,1,163.79,0.14
9077,3045,23,2,3.0,0.0
9078,3046,6,1,52.21,0.0
9079,3047,63,1,27.63,0.02
9080,3047,18,1,17.32,0.13
9081,3047,96,1,64.8,0.08
9082,3048,240,1,7.53,0.1
9083,3049,182,1,24.08,0.01
9084,3050,144,1,88.98,0.0
9085,3050,85,2,29.35,0.07
9086,3051,187,2,34.77,0.12
9087,3051,228,1,88.21,0.03
9088,3051,99,4,44.69,0.0
9089,3052,133,1,35.11,0.0
9090,3052,184,1,3.0,0.15
9091,3053,152,1,53.67,0.13
9092,3053,137,2,67.75,0.11
9093,3053,55,1,60.08,0.12
9094,3053,30,1,12.2,0.0
9095,3054,185,1,99.59,0.02
9096,3054,130,3,64.52,0.07
9097,3054,20,1,74.84,0.0
9098,3054,87,1,3.0,0.07
9099,3054,41,1,118.68,0.12
9100,3055,94,1,59.24,0.08
9101,3056,19,1,55.55,0.02
9102,3056,213,1,70.91,0.0
9103,3056,150,1,14.45,0.0
9104,3057,30,1,12.2,0.05
9105,3057,96,2,64.8,0.0
9106,3057,115,1,148.94,0.0
9107,3057,23,1,3.0,0.15
9108,3057,215,1,35.48,0.0
9109,3058,4,1,3.0,0.1
9110,3058,109,1,152.25,0.0
9111,3058,48,1,35.61,0.01
9112,3058,134,1,92.77,0.03
9113,3059,30,1,12.2,0.14
9114,3060,198,2,145.28,0.06
9115,3060,150,1,14.45,0.0
9116,3060,90,1,172.02,0.03
9117,3060,202,1,3.0,0.2
9118,3061,19,2,55.55,0.07
9119,3062,75,1,76.58,0.11
9120,3062,35,1,55.65,0.16
9121,3062,201,2,79.94,0.14
9122,3062,133,2,35.11,0.02
9123,3062,116,1,37.01,0.01
9124,3063,74,1,77.92,0.0
9125,3063,13,3,3.0,0.0
9126,3064,189,1,68.42,0.13
9127,3064,7,1,81.75,0.0
9128,3064,159,3,107.34,0.0
9129,3064,51,1,55.45,0.09
9130,3064,201,4,79.94,0.11
9131,3065,149,1,48.65,0.0
9132,3065,197,4,39.27,0.02
9133,3066,50,3,72.46,0.02
9134,3066,132,1,3.0,0.04
9135,3066,155,1,211.94,0.03
9136,3066,114,1,15.61,0.0
9137,3067,128,2,27.14,0.0
9138,3067,204,1,71.94,0.04
9139,3067,123,1,117.28,0.0
9140,3068,110,1,105.43,0.02
9141,3068,4,2,3.0,0.08
9142,3068,82,5,31.47,0.09
9143,3068,76,2,34.08,0.07
9144,3069,244,1,85.33,0.06
9145,3070,52,1,3.0,0.09
9146,3070,229,1,22.09,0.0
9147,3071,43,2,57.98,0.1
9148,3072,238,1,37.39,0.0
9149,3072,16,1,59.3,0.1
9150,3072,70,1,56.02,0.01
9151,3072,95,3,83.05,0.18
9152,3072,171,1,66.31,0.08
9153,3073,206,1,3.0,0.0
9154,3073,101,4,68.25,0.1
9155,3073,10,1,3.0,0.01
9156,3073,202,3,3.0,0.0
9157,3074,147,1,134.56,0.06
9158,3074,193,2,66.41,0.04
9159,3074,133,2,35.11,0.05
9160,3074,3,2,179.08,0.06
9161,3074,205,1,52.66,0.02
9162,3075,33,1,3.0,0.04
9163,3075,88,1,7.86,0.06
9164,3075,206,2,3.0,0.12
9165,3076,229,1,22.09,0.08
9166,3076,206,2,3.0,0.08
9167,3076,112,2,112.86,0.07
9168,3077,213,1,70.91,0.14
9169,3077,132,2,3.0,0.09
9170,3077,23,3,3.0,0.07
9171,3078,150,1,14.45,0.0
9172,3078,48,1,35.61,0.0
9173,3078,42,1,18.43,0.07
9174,3079,212,1,73.2,0.13
9175,3079,111,1,182.45,0.11
9176,3079,22,1,42.42,0.08
9177,3079,160,1,51.26,0.0
9178,3079,190,1,15.29,0.08
9179,3080,6,1,52.21,0.14
9180,3080,218,1,81.64,0.1
9181,3081,225,2,70.21,0.09
9182,3081,100,1,97.47,0.12
9183,3082,85,3,29.35,0.06
9184,3082,73,1,6.79,0.07
9185,3082,120,1,146.23,0.0
9186,3082,87,1,3.0,0.03
9187,3082,135,2,56.14,0.12
9188,3083,149,1,48.65,0.1
9189,3084,198,1,145.28,0.0
9190,3084,108,1,40.26,0.0
9191,3084,181,1,63.72,0.11
9192,3084,166,1,58.66,0.13
9193,3084,64,1,70.47,0.09
9194,3085,12,1,105.38,0.09
9195,3085,220,1,92.3,0.04
9196,3086,52,1,3.0,0.0
9197,3087,237,1,53.56,0.23
9198,3087,232,1,27.67,0.16
9199,3088,47,4,155.33,0.0
9200,3088,144,2,88.98,0.06
9201,3088,46,1,11.52,0.05
9202,3088,128,1,27.14,0.13
9203,3089,237,1,53.56,0.0
9204,3089,114,1,15.61,0.09
9205,3089,135,1,56.14,0.0
9206,3090,136,1,59.35,0.0
9207,3090,233,1,70.55,0.09
9208,3090,99,2,44.69,0.06
9209,3090,115,1,148.94,0.0
9210,3090,98,1,75.67,0.07
9211,3091,162,1,23.02,0.0
9212,3092,240,1,7.53,0.04
9213,3092,154,1,20.8,0.03
9214,3092,231,2,71.59,0.0
9215,3092,194,3,93.67,0.09
9216,3093,197,3,39.27,0.03
9217,3093,66,1,18.66,0.2
9218,3094,40,1,91.04,0.0
9219,3094,134,4,92.77,0.04
9220,3094,3,1,179.08,0.13
9221,3094,98,1,75.67,0.07
9222,3095,172,1,153.5,0.1
9223,3095,9,1,27.12,0.07
9224,3095,64,3,70.47,0.09
9225,3095,73,2,6.79,0.04
9226,3096,214,3,16.27,0.08
9227,3096,55,2,60.08,0.03
9228,3096,83,2,26.04,0.06
9229,3097,213,2,70.91,0.08
9230,3098,96,4,64.8,0.0
9231,3098,230,2,130.0,0.0
9232,3099,44,3,42.42,0.03
9233,3099,79,1,81.02,0.03
9234,3099,31,1,30.29,0.05
9235,3099,112,2,112.86,0.02
9236,3100,240,2,7.53,0.19
9237,3101,240,4,7.53,0.0
9238,3101,239,3,55.31,0.07
9239,3101,229,3,22.09,0.0
9240,3101,177,1,167.22,0.17
9241,3102,158,1,77.9,0.24
9242,3102,242,1,81.79,0.1
9243,3102,198,1,145.28,0.12
9244,3102,130,3,64.52,0.06
9245,3103,78,1,73.93,0.07
9246,3104,140,1,92.12,0.0
9247,3105,236,1,78.74,0.21
9248,3105,47,1,155.33,0.1
9249,3105,213,2,70.91,0.05
9250,3105,123,1,117.28,0.01
9251,3106,173,1,49.16,0.0
9252,3107,105,2,102.18,0.04
9253,3107,152,1,53.67,0.08
9254,3107,95,3,83.05,0.11
9255,3108,117,1,35.67,0.05
9256,3108,138,1,163.79,0.12
9257,3108,36,1,73.88,0.16
9258,3108,108,1,40.26,0.03
9259,3109,71,2,73.5,0.08
9260,3109,105,2,102.18,0.0
9261,3109,116,4,37.01,0.0
9262,3110,176,1,27.39,0.11
9263,3111,43,1,57.98,0.0
9264,3111,18,3,17.32,0.1
9265,3112,106,1,115.9,0.03
9266,3113,122,1,8.31,0.08
9267,3113,107,3,39.74,0.02
9268,3114,56,1,42.21,0.0
9269,3114,57,3,49.94,0.0
9270,3114,136,1,59.35,0.05
9271,3115,8,1,40.92,0.02
9272,3115,208,1,3.0,0.18
9273,3115,18,3,17.32,0.08
9274,3115,225,1,70.21,0.13
9275,3115,201,2,79.94,0.0
9276,3116,114,1,15.61,0.13
9277,3116,177,1,167.22,0.11
9278,3117,15,1,83.57,0.08
9279,3117,113,3,72.96,0.09
9280,3118,60,1,29.84,0.2
9281,3118,176,2,27.39,0.14
9282,3118,191,1,8.7,0.15
9283,3118,126,1,42.28,0.0
9284,3118,9,1,27.12,0.06
9285,3119,188,1,55.83,0.0
9286,3119,95,1,83.05,0.16
9287,3119,51,1,55.45,0.12
9288,3119,87,1,3.0,0.03
9289,3119,93,1,3.0,0.07
9290,3120,186,1,38.19,0.14
9291,3120,221,1,62.19,0.0
9292,3120,117,1,35.67,0.04
9293,3120,135,1,56.14,0.12
9294,3120,107,2,39.74,0.0
9295,3121,158,1,77.9,0.04
9296,3121,234,1,14.49,0.05
9297,3121,222,2,127.39,0.03
9298,3121,118,3,22.37,0.06
9299,3121,84,1,40.59,0.11
9300,3122,175,1,65.15,0.05
9301,3122,190,1,15.29,0.04
9302,3123,190,1,15.29,0.15
9303,3123,171,2,66.31,0.08
9304,3123,114,1,15.61,0.04
9305,3124,211,4,39.29,0.11
9306,3124,63,3,27.63,0.13
9307,3125,91,2,3.0,0.06
9308,3125,102,2,37.31,0.08
9309,3125,87,1,3.0,0.07
9310,3125,161,1,25.25,0.21
9311,3126,246,1,15.37,0.0
9312,3127,180,3,68.83,0.08
9313,3128,234,4,14.49,0.02
9314,3128,175,1,65.15,0.0
9315,3128,69,3,103.69,0.11
9316,3128,85,2,29.35,0.05
9317,3129,111,1,182.45,0.0
9318,3129,75,1,76.58,0.0
9319,3129,97,2,117.36,0.04
9320,3129,93,1,3.0,0.0
9321,3130,182,2,24.08,0.11
9322,3130,6,1,52.21,0.07
9323,3130,15,4,83.57,0.0
9324,3130,244,1,85.33,0.04
9325,3130,156,1,58.13,0.05
9326,3131,89,1,77.15,0.0
9327,3131,11,1,41.56,0.0
9328,3132,14,2,3.0,0.07
9329,3132,245,1,59.79,0.0
9330,3132,155,1,211.94,0.02
9331,3133,72,1,85.26,0.05
9332,3133,122,1,8.31,0.0
9333,3133,227,4,84.58,0.03
9334,3133,106,1,115.9,0.11
9335,3133,143,1,45.06,0.0
9336,3134,109,2,152.25,0.03
9337,3134,134,1,92.77,0.02
9338,3134,245,2,59.79,0.05
9339,3134,162,1,23.02,0.11
9340,3134,115,1,148.94,0.07
9341,3135,192,1,59.58,0.0
9342,3135,50,1,72.46,0.0
9343,3135,218,1,81.64,0.01
9344,3135,187,1,34.77,0.08
9345,3135,28,1,55.12,0.08
9346,3136,189,2,68.42,0.13
9347,3136,143,1,45.06,0.09
9348,3136,157,1,3.0,0.13
9349,3136,106,1,115.9,0.11
9350,3137,203,1,30.68,0.09
9351,3137,88,1,7.86,0.0
9352,3138,15,1,83.57,0.01
9353,3138,246,1,15.37,0.01
9354,3138,218,1,81.64,0.0
9355,3139,185,1,99.59,0.13
9356,3139,5,1,36.26,0.0
9357,3139,165,1,62.78,0.1
9358,3139,15,1,83.57,0.06
9359,3139,220,1,92.3,0.03
9360,3140,208,1,3.0,0.05
9361,3140,82,1,31.47,0.02
9362,3140,218,3,81.64,0.06
9363,3140,146,2,89.69,0.03
9364,3140,95,2,83.05,0.06
9365,3141,220,2,92.3,0.0
9366,3141,121,1,64.48,0.04
9367,3141,12,1,105.38,0.01
9368,3141,175,1,65.15,0.03
9369,3142,190,3,15.29,0.02
9370,3142,48,1,35.61,0.0
9371,3142,141,1,77.3,0.09
9372,3142,59,1,5.77,0.13
9373,3142,148,1,9.31,0.03
9374,3143,8,3,40.92,0.02
9375,3143,40,1,91.04,0.0
9376,3144,170,1,3.44,0.0
9377,3144,201,1,79.94,0.13
9378,3144,15,1,83.57,0.0
9379,3145,41,1,118.68,0.0
9380,3145,178,3,13.13,0.09
9381,3145,152,2,53.67,0.16
9382,3145,150,2,14.45,0.0
9383,3145,17,3,17.71,0.05
9384,3146,98,1,75.67,0.0
9385,3146,215,2,35.48,0.0
9386,3146,204,3,71.94,0.02
9387,3146,149,2,48.65,0.06
9388,3147,111,1,182.45,0.03
9389,3147,29,1,35.01,0.11
9390,3147,17,2,17.71,0.12
9391,3147,75,1,76.58,0.02
9392,3148,124,1,138.65,0.15
9393,3148,99,3,44.69,0.04
9394,3148,142,2,32.27,0.01
9395,3149,197,3,39.27,0.1
9396,3149,242,1,81.79,0.09
9397,3150,129,1,29.41,0.0
9398,3150,148,1,9.31,0.06
9399,3150,74,1,77.92,0.23
9400,3151,140,1,92.12,0.0
9401,3151,207,1,87.33,0.07
9402,3151,198,1,145.28,0.02
9403,3151,221,1,62.19,0.15
9404,3152,141,1,77.3,0.0
9405,3152,151,1,101.75,0.09
9406,3152,234,3,14.49,0.13
9407,3153,76,2,34.08,0.09
9408,3153,52,3,3.0,0.01
9409,3153,2,1,43.48,0.11
9410,3153,100,1,97.47,0.08
9411,3154,61,1,59.57,0.15
9412,3154,71,1,73.5,0.0
9413,3155,233,1,70.55,0.04
9414,3156,155,2,211.94,0.06
9415,3156,82,3,31.47,0.03
9416,3157,211,2,39.29,0.04
9417,3157,93,1,3.0,0.09
9418,3157,77,1,41.0,0.01
9419,3157,187,1,34.77,0.08
9420,3158,115,1,148.94,0.04
9421,3158,37,3,26.14,0.04
9422,3158,236,1,78.74,0.05
9423,3158,59,2,5.77,0.01
9424,3159,202,1,3.0,0.0
9425,3160,230,1,130.0,0.04
9426,3160,141,2,77.3,0.0
9427,3160,92,3,84.23,0.09
9428,3160,147,3,134.56,0.0
9429,3160,71,1,73.5,0.0
9430,3161,123,1,117.28,0.18
9431,3161,177,2,167.22,0.1
9432,3161,109,2,152.25,0.07
9433,3162,19,2,55.55,0.03
9434,3162,77,1,41.0,0.0
9435,3163,38,1,74.84,0.0
9436,3163,181,1,63.72,0.0
9437,3163,102,1,37.31,0.03
9438,3163,121,2,64.48,0.03
9439,3163,125,1,43.16,0.05
9440,3164,96,1,64.8,0.0
9441,3164,138,1,163.79,0.0
9442,3164,215,1,35.48,0.0
9443,3164,98,1,75.67,0.0
9444,3165,204,3,71.94,0.1
9445,3165,201,1,79.94,0.05
9446,3165,83,1,26.04,0.16
9447,3165,62,1,59.95,0.08
9448,3165,100,4,97.47,0.0
9449,3166,207,2,87.33,0.0
9450,3166,42,1,18.43,0.0
9451,3166,149,2,48.65,0.02
9452,3167,136,1,59.35,0.0
9453,3167,101,1,68.25,0.1
9454,3167,68,2,3.0,0.15
9455,3167,149,2,48.65,0.01
9456,3168,186,1,38.19,0.0
9457,3168,158,1,77.9,0.01
9458,3168,149,1,48.65,0.15
9459,3168,247,1,3.0,0.0
9460,3169,233,1,70.55,0.09
9461,3169,223,1,45.6,0.03
9462,3169,25,2,114.79,0.1
9463,3169,191,3,8.7,0.0
9464,3170,50,1,72.46,0.0
9465,3170,154,1,20.8,0.0
9466,3171,157,2,3.0,0.1
9467,3171,75,2,76.58,0.05
9468,3171,192,1,59.58,0.1
9469,3172,160,1,51.26,0.12
9470,3172,127,2,17.85,0.11
9471,3172,31,2,30.29,0.02
9472,3172,185,2,99.59,0.0
9473,3172,200,1,67.28,0.07
9474,3173,168,1,21.23,0.14
9475,3173,120,1,146.23,0.17
9476,3173,30,2,12.2,0.04
9477,3173,153,1,219.45,0.22
9478,3174,70,1,56.02,0.04
9479,3174,245,1,59.79,0.02
9480,3174,162,1,23.02,0.01
9481,3174,221,1,62.19,0.0
9482,3175,102,1,37.31,0.09
9483,3175,124,2,138.65,0.15
9484,3175,66,1,18.66,0.0
9485,3176,62,1,59.95,0.0
9486,3176,2,1,43.48,0.01
9487,3176,26,1,82.33,0.0
9488,3177,133,2,35.11,0.07
9489,3177,144,2,88.98,0.02
9490,3177,165,1,62.78,0.08
9491,3178,222,1,127.39,0.07
9492,3178,28,1,55.12,0.11
9493,3178,6,2,52.21,0.1
9494,3179,46,2,11.52,0.09
9495,3180,12,1,105.38,0.06
9496,3180,85,2,29.35,0.23
9497,3180,37,1,26.14,0.07
9498,3180,88,2,7.86,0.13
9499,3181,128,2,27.14,0.04
9500,3181,22,1,42.42,0.04
9501,3181,211,1,39.29,0.02
9502,3181,188,1,55.83,0.03
9503,3182,88,2,7.86,0.0
9504,3182,122,1,8.31,0.11
9505,3183,226,1,72.79,0.05
9506,3183,105,1,102.18,0.0
9507,3183,9,2,27.12,0.13
9508,3183,82,1,31.47,0.13
9509,3184,80,1,76.98,0.0
9510,3184,15,1,83.57,0.12
9511,3184,228,1,88.21,0.01
9512,3184,97,4,117.36,0.13
9513,3184,141,1,77.3,0.0
9514,3185,140,1,92.12,0.13
9515,3185,160,1,51.26,0.08
9516,3185,172,3,153.5,0.0
9517,3186,240,3,7.53,0.13
9518,3186,30,2,12.2,0.06
9519,3187,171,3,66.31,0.01
9520,3187,80,1,76.98,0.0
9521,3188,11,2,41.56,0.13
9522,3189,145,2,33.96,0.0
9523,3189,175,1,65.15,0.0
9524,3189,206,1,3.0,0.11
9525,3190,229,3,22.09,0.13
9526,3190,41,1,118.68,0.0
9527,3190,106,1,115.9,0.04
9528,3190,71,3,73.5,0.0
9529,3191,51,1,55.45,0.01
9530,3192,176,2,27.39,0.06
9531,3193,3,1,179.08,0.1
9532,3193,149,2,48.65,0.03
9533,3193,237,1,53.56,0.0
9534,3194,155,1,211.94,0.14
9535,3194,206,1,3.0,0.0
9536,3194,190,2,15.29,0.0
9537,3194,113,3,72.96,0.14
9538,3194,65,1,29.03,0.06
9539,3195,210,1,24.68,0.23
9540,3195,244,1,85.33,0.17
9541,3195,147,1,134.56,0.13
9542,3196,30,1,12.2,0.01
9543,3196,87,2,3.0,0.1
9544,3196,54,1,99.19,0.12
9545,3197,194,3,93.67,0.08
9546,3198,31,2,30.29,0.0
9547,3198,153,1,219.45,0.06
9548,3198,216,2,47.36,0.02
9549,3199,214,1,16.27,0.04
9550,3199,6,1,52.21,0.1
9551,3200,191,1,8.7,0.02
9552,3201,51,1,55.45,0.09
9553,3201,40,1,91.04,0.09
9554,3202,211,2,39.29,0.18
9555,3203,159,2,107.34,0.09
9556,3203,231,1,71.59,0.08
9557,3204,41,1,118.68,0.04
9558,3204,188,2,55.83,0.0
9559,3204,244,1,85.33,0.11
9560,3204,212,3,73.2,0.0
9561,3204,180,3,68.83,0.02
9562,3205,123,1,117.28,0.13
9563,3205,53,1,25.18,0.08
9564,3205,195,1,60.45,0.03
9565,3206,249,1,30.36,0.07
9566,3206,113,1,72.96,0.21
9567,3206,177,1,167.22,0.01
9568,3206,247,2,3.0,0.17
9569,3207,110,1,105.43,0.09
9570,3207,140,2,92.12,0.18
9571,3207,240,3,7.53,0.04
9572,3207,216,1,47.36,0.02
9573,3208,25,2,114.79,0.02
9574,3208,220,1,92.3,0.12
9575,3208,126,1,42.28,0.16
9576,3208,115,1,148.94,0.08
9577,3208,36,4,73.88,0.0
9578,3209,186,2,38.19,0.14
9579,3209,48,1,35.61,0.05
9580,3210,131,1,41.27,0.04
9581,3210,123,1,117.28,0.01
9582,3210,137,2,67.75,0.18
9583,3210,208,1,3.0,0.0
9584,3210,230,2,130.0,0.12
9585,3211,214,1,16.27,0.0
9586,3211,96,1,64.8,0.0
9587,3211,88,1,7.86,0.0
9588,3211,196,1,74.2,0.03
9589,3211,120,1,146.23,0.04
9590,3212,221,1,62.19,0.0
9591,3213,43,1,57.98,0.0
9592,3213,8,3,40.92,0.01
9593,3213,179,2,82.75,0.0
9594,3213,123,1,117.28,0.04
9595,3213,5,1,36.26,0.0
9596,3214,68,3,3.0,0.04
9597,3215,148,1,9.31,0.04
9598,3216,32,2,99.45,0.17
9599,3216,132,1,3.0,0.03
9600,3216,203,1,30.68,0.03
9601,3217,150,1,14.45,0.0
9602,3217,199,4,71.2,0.0
9603,3217,234,2,14.49,0.0
9604,3217,24,2,35.44,0.02
9605,3217,91,1,3.0,0.0
9606,3218,215,1,35.48,0.06
9607,3218,176,2,27.39,0.02
9608,3219,162,1,23.02,0.09
9609,3219,30,1,12.2,0.11
9610,3219,231,1,71.59,0.09
9611,3219,105,1,102.18,0.04
9612,3219,213,1,70.91,0.04
9613,3220,170,3,3.44,0.0
9614,3220,185,1,99.59,0.09
9615,3220,246,1,15.37,0.16
9616,3221,142,4,32.27,0.05
9617,3221,209,2,121.21,0.0
9618,3222,199,1,71.2,0.12
9619,3222,126,1,42.28,0.0
9620,3222,78,1,73.93,0.0
9621,3222,242,2,81.79,0.0
9622,3223,94,1,59.24,0.15
9623,3223,124,1,138.65,0.0
9624,3223,232,2,27.67,0.0
9625,3223,125,1,43.16,0.12
9626,3224,7,1,81.75,0.16
9627,3225,47,1,155.33,0.0
9628,3225,229,1,22.09,0.1
9629,3225,129,2,29.41,0.1
9630,3225,67,1,176.71,0.07
9631,3225,168,1,21.23,0.06
9632,3226,183,2,51.6,0.09
9633,3227,39,1,3.0,0.11
9634,3227,220,2,92.3,0.04
9635,3227,84,1,40.59,0.08
9636,3227,217,1,46.83,0.1
9637,3227,205,1,52.66,0.11
9638,3228,205,2,52.66,0.02
9639,3228,143,2,45.06,0.1
9640,3228,189,2,68.42,0.0
9641,3228,146,1,89.69,0.05
9642,3229,196,2,74.2,0.0
9643,3229,107,1,39.74,0.09
9644,3229,71,1,73.5,0.0
9645,3229,244,1,85.33,0.01
9646,3229,123,1,117.28,0.08
9647,3230,247,4,3.0,0.08
9648,3230,66,1,18.66,0.1
9649,3230,249,1,30.36,0.12
9650,3231,23,1,3.0,0.04
9651,3231,209,1,121.21,0.14
9652,3231,88,2,7.86,0.21
9653,3232,245,1,59.79,0.07
9654,3232,47,3,155.33,0.06
9655,3232,77,1,41.0,0.05
9656,3232,3,1,179.08,0.01
9657,3232,18,1,17.32,0.0
9658,3233,61,4,59.57,0.0
9659,3233,204,3,71.94,0.0
9660,3233,250,3,39.01,0.1
9661,3234,207,1,87.33,0.04
9662,3234,116,1,37.01,0.16
9663,3235,108,1,40.26,0.05
9664,3236,12,1,105.38,0.05
9665,3236,6,1,52.21,0.04
9666,3236,131,1,41.27,0.06
9667,3236,217,1,46.83,0.03
9668,3236,36,2,73.88,0.03
9669,3237,195,2,60.45,0.04
9670,3237,57,2,49.94,0.07
9671,3237,225,4,70.21,0.14
9672,3238,175,1,65.15,0.0
9673,3238,247,1,3.0,0.06
9674,3238,91,2,3.0,0.0
9675,3238,155,2,211.94,0.09
9676,3238,159,1,107.34,0.06
9677,3239,106,1,115.9,0.15
9678,3239,222,1,127.39,0.02
9679,3239,86,1,13.3,0.0
9680,3239,60,1,29.84,0.01
9681,3240,207,2,87.33,0.04
9682,3240,17,3,17.71,0.07
9683,3241,186,2,38.19,0.15
9684,3241,22,2,42.42,0.14
9685,3241,39,1,3.0,0.06
9686,3241,130,2,64.52,0.09
9687,3242,210,1,24.68,0.0
9688,3242,143,2,45.06,0.14
9689,3242,111,1,182.45,0.03
9690,3242,200,1,67.28,0.01
9691,3242,208,2,3.0,0.11
9692,3243,241,1,29.28,0.06
9693,3243,140,1,92.12,0.07
9694,3243,33,1,3.0,0.23
9695,3244,85,1,29.35,0.0
9696,3244,47,3,155.33,0.08
9697,3244,191,1,8.7,0.19
9698,3245,226,1,72.79,0.0
9699,3246,118,1,22.37,0.03
9700,3246,225,1,70.21,0.13
9701,3246,27,2,136.78,0.13
9702,3247,120,1,146.23,0.06
9703,3248,44,2,42.42,0.06
9704,3248,8,1,40.92,0.07
