order_id,customer_id,order_date,channel_type,payment_method
1341,262,2025-02-16 07:12:30,Online,UPI
1342,262,2024-03-31 01:11:38,Online,Card
1343,262,2025-04-18 21:54:59,Offline,Card
1344,263,2024-02-12 00:06:37,Online,Card
1345,263,2023-10-07 23:41:41,Offline,Card
1346,263,2024-09-06 15:43:44,Online,Wallet
1347,263,2023-11-30 02:01:38,Online,Card
1348,263,2024-01-06 10:14:40,Online,UPI
1349,263,2024-05-15 17:39:39,Online,Card
1350,263,2025-04-08 14:36:55,Online,Wallet
1351,263,2024-11-25 15:33:12,Online,Card
1352,263,2024-06-08 22:37:20,Online,Card
1353,263,2024-06-20 03:51:35,Online,Card
1354,263,2025-01-05 15:08:22,Online,COD
1355,263,2025-06-15 06:13:19,Offline,UPI
1356,263,2024-08-29 08:50:40,Online,Card
1357,265,2023-09-04 23:08:33,Online,UPI
1358,265,2024-08-11 00:46:48,Offline,Card
1359,265,2023-10-13 14:55:49,Offline,Card
1360,265,2024-05-15 00:53:06,Online,UPI
1361,265,2023-04-27 13:59:36,Online,Card
1362,265,2024-03-15 22:43:30,Online,UPI
1363,265,2025-02-26 05:01:07,Offline,Card
1364,266,2025-07-26 15:08:16,Offline,COD
1365,266,2025-07-17 11:00:56,Offline,UPI
1366,266,2025-07-24 23:07:42,Offline,Card
1367,267,2024-08-15 22:40:25,Offline,UPI
1368,267,2023-08-20 20:30:05,Online,Card
1369,267,2024-12-13 12:10:35,Online,Card
1370,267,2024-02-14 04:52:06,Offline,COD
1371,267,2024-03-13 21:35:34,Offline,Card
1372,268,2024-11-28 20:45:38,Online,Card
1373,268,2025-05-26 09:40:14,Online,Card
1374,268,2024-07-27 05:58:55,Online,Wallet
1375,268,2024-03-17 11:13:50,Online,COD
1376,268,2024-08-25 03:11:16,Online,UPI
1377,268,2025-03-18 03:34:48,Online,Wallet
1378,269,2024-03-05 10:04:16,Online,UPI
1379,269,2023-12-19 13:18:00,Online,UPI
1380,269,2023-12-22 07:41:14,Online,COD
1381,269,2024-02-18 23:12:13,Online,COD
1382,269,2025-03-30 12:49:23,Online,Card
1383,269,2024-09-27 20:49:06,Offline,Card
1384,270,2025-08-14 10:27:04,Online,Card
1385,270,2025-08-14 12:33:11,Online,COD
1386,270,2025-08-14 11:14:21,Online,COD
1387,270,2025-08-08 20:01:22,Online,UPI
1388,271,2025-03-07 22:18:11,Online,Card
1389,271,2024-12-06 18:49:41,Online,Card
1390,271,2024-11-17 03:20:55,Offline,Card
1391,271,2023-08-12 02:21:17,Online,Card
1392,271,2025-08-01 10:04:37,Online,Card
1393,271,2024-07-10 16:07:16,Offline,COD
1394,271,2025-05-13 18:19:15,Online,Card
1395,271,2025-04-30 11:16:18,Online,Card
1396,271,2024-04-24 04:37:15,Online,Card
1397,271,2024-05-05 17:11:48,Online,Card
1398,273,2025-08-06 01:37:51,Online,Card
1399,273,2025-07-28 14:37:36,Online,Wallet
1400,273,2025-07-21 05:25:37,Online,Card
1401,273,2025-08-04 10:23:54,Online,Wallet
1402,273,2025-07-16 14:45:01,Online,UPI
1403,273,2025-07-05 13:50:13,Online,Card
1404,273,2025-07-03 19:05:05,Offline,Card
1405,273,2025-07-06 20:19:54,Offline,Card
1406,273,2025-07-02 12:46:37,Online,UPI
1407,274,2025-01-21 04:02:34,Online,COD
1408,274,2025-01-14 20:52:15,Online,Wallet
1409,274,2024-10-26 00:14:37,Offline,COD
1410,274,2024-10-02 02:03:57,Online,Card
1411,277,2025-07-12 00:15:54,Online,COD
1412,277,2025-03-03 14:51:34,Online,Card
1413,277,2025-03-11 05:42:22,Offline,Card
1414,277,2025-08-11 01:57:08,Online,COD
1415,277,2025-05-01 19:41:38,Offline,Card
1416,277,2025-02-13 16:31:52,Online,Card
1417,277,2025-02-12 14:00:21,Online,COD
1418,278,2025-05-15 22:44:59,Offline,Card
1419,278,2025-07-27 15:14:04,Online,Card
1420,278,2025-06-11 13:01:43,Offline,Wallet
1421,278,2025-01-28 14:41:07,Online,Card
1422,278,2025-02-13 21:20:02,Online,UPI
1423,278,2025-07-29 18:54:13,Offline,Wallet
1424,278,2025-02-25 11:23:02,Online,UPI
1425,278,2025-08-11 09:25:19,Online,Wallet
1426,278,2025-02-12 05:33:29,Offline,Card
1427,278,2025-06-21 04:40:31,Offline,Card
1428,278,2025-07-10 03:52:51,Online,Card
1429,279,2025-01-18 22:37:05,Online,COD
1430,279,2025-04-25 15:42:07,Online,Card
1431,279,2025-01-28 10:59:20,Online,Card
1432,279,2025-04-28 23:15:03,Offline,Card
1433,279,2025-04-22 21:57:42,Online,Card
1434,279,2025-07-26 04:36:01,Online,Card
1435,279,2024-10-18 23:28:13,Online,Wallet
1436,279,2025-07-16 15:32:19,Online,Card
1437,279,2024-12-27 06:33:04,Offline,COD
1438,281,2025-07-04 18:42:04,Online,COD
1439,281,2025-04-23 09:50:14,Online,Card
1440,281,2025-06-01 15:49:56,Offline,COD
1441,281,2025-04-20 14:25:10,Online,Card
1442,281,2025-03-21 19:23:25,Online,Card
1443,281,2025-05-03 00:14:00,Online,Wallet
1444,281,2025-04-16 06:10:25,Offline,UPI
1445,281,2025-06-27 13:38:00,Online,Card
1446,282,2025-04-12 04:41:01,Online,COD
1447,282,2025-01-02 09:15:53,Online,Card
1448,282,2025-03-21 23:25:41,Online,UPI
1449,282,2024-05-08 19:01:57,Online,COD
1450,282,2025-07-20 03:56:14,Online,Card
1451,285,2024-07-01 14:56:37,Online,UPI
1452,285,2025-07-06 19:08:50,Online,UPI
1453,285,2024-09-22 02:43:41,Online,Wallet
1454,285,2024-11-07 14:09:41,Online,UPI
1455,285,2024-09-14 01:31:49,Online,Card
1456,285,2024-08-07 13:57:29,Online,Card
1457,285,2024-07-19 21:21:04,Online,Card
1458,286,2024-07-30 15:17:18,Online,Card
1459,286,2024-10-23 14:19:15,Online,Wallet
1460,286,2025-08-07 20:23:55,Online,Card
1461,286,2024-07-22 15:30:52,Online,Card
1462,287,2025-04-01 00:09:17,Online,UPI
1463,287,2025-07-18 11:28:17,Online,COD
1464,290,2023-06-05 08:25:42,Online,UPI
1465,290,2023-11-14 03:15:46,Online,Card
1466,290,2025-01-29 21:41:11,Online,Card
1467,290,2025-04-07 14:09:44,Online,COD
1468,290,2023-12-28 17:14:42,Online,Card
1469,290,2023-11-25 08:27:49,Online,UPI
1470,291,2025-02-15 06:56:10,Online,Card
1471,291,2024-03-13 21:34:28,Online,UPI
1472,291,2025-05-24 19:18:25,Online,Card
1473,291,2024-08-04 19:29:31,Offline,Card
1474,291,2024-09-13 14:25:50,Offline,Card
1475,292,2025-05-26 03:24:26,Online,Wallet
1476,292,2024-07-29 08:00:40,Online,Card
1477,292,2025-01-11 03:47:40,Online,UPI
1478,292,2024-03-22 19:44:54,Online,Card
1479,293,2025-01-18 14:44:01,Offline,Card
1480,293,2024-08-29 00:44:43,Online,UPI
1481,293,2024-02-18 01:16:05,Offline,UPI
1482,293,2024-05-21 14:35:10,Online,COD
1483,295,2025-01-22 23:50:42,Online,UPI
1484,295,2024-11-13 23:25:07,Online,Card
1485,295,2025-04-04 11:32:58,Offline,Card
1486,296,2025-07-09 06:41:11,Online,Card
1487,296,2025-08-09 12:24:05,Online,Card
1488,296,2025-07-04 15:48:33,Online,COD
1489,296,2025-07-31 02:48:38,Online,COD
1490,297,2024-12-26 05:52:42,Online,Card
1491,297,2025-01-05 09:58:44,Online,COD
1492,297,2025-01-25 22:52:20,Online,Card
1493,297,2025-06-23 01:45:53,Online,Card
1494,297,2025-05-25 19:22:15,Online,Card
1495,298,2024-11-03 13:07:07,Online,Card
1496,298,2025-01-17 06:17:42,Online,UPI
1497,298,2025-06-08 23:35:17,Online,UPI
1498,299,2025-03-06 23:56:27,Online,Card
1499,299,2025-06-10 07:54:29,Online,Card
1500,299,2025-08-03 18:33:05,Offline,UPI
1501,299,2025-08-12 04:23:33,Offline,Card
1502,299,2025-04-25 15:05:13,Online,Wallet
1503,299,2025-03-31 04:32:51,Online,UPI
1504,299,2025-03-27 12:45:46,Online,COD
1505,299,2025-04-04 04:41:46,Online,Card
1506,300,2025-03-20 22:56:53,Online,Wallet
1507,300,2025-05-19 12:40:40,Online,UPI
1508,301,2024-12-25 15:12:10,Online,Card
1509,301,2024-12-26 23:22:58,Online,UPI
1510,301,2024-12-19 06:56:08,Online,UPI
1511,301,2025-05-23 15:48:15,Online,UPI
1512,301,2024-12-15 00:10:38,Online,Card
1513,301,2025-07-28 14:21:16,Online,Card
1514,301,2024-10-13 03:22:52,Offline,Card
1515,301,2025-06-27 08:30:44,Online,Wallet
1516,301,2025-02-01 01:22:57,Online,Card
1517,301,2025-06-20 14:19:19,Offline,Card
1518,302,2025-03-03 15:52:07,Offline,Card
1519,302,2025-06-03 10:36:50,Online,Card
1520,303,2024-02-03 15:35:57,Offline,UPI
1521,303,2025-01-05 03:15:12,Online,Card
1522,303,2025-02-24 19:41:44,Online,UPI
1523,303,2024-08-10 14:29:02,Online,UPI
1524,303,2025-05-11 03:00:11,Online,Wallet
1525,303,2025-05-23 18:47:30,Online,Wallet
1526,303,2025-03-27 03:23:36,Online,Wallet
1527,303,2025-05-20 08:25:51,Online,Card
1528,304,2025-07-06 21:08:00,Online,COD
1529,304,2025-02-27 19:32:15,Online,UPI
1530,304,2025-07-12 01:00:29,Online,Card
1531,304,2025-05-28 17:02:46,Online,UPI
1532,304,2025-02-11 15:50:06,Online,Card
1533,304,2024-11-26 16:18:35,Online,UPI
1534,304,2025-03-27 12:35:50,Online,Card
1535,306,2025-07-09 08:07:27,Online,COD
1536,306,2024-10-22 10:38:21,Offline,COD
1537,306,2025-01-14 07:07:57,Online,Card
1538,306,2024-09-24 19:39:50,Online,Card
1539,307,2025-07-05 03:33:07,Online,Wallet
1540,307,2025-06-06 23:31:36,Online,COD
1541,307,2025-08-13 15:07:24,Online,UPI
1542,307,2025-08-09 12:05:17,Online,Card
1543,307,2025-07-01 08:30:06,Online,UPI
1544,307,2025-06-12 12:23:41,Online,COD
1545,307,2025-07-13 04:53:58,Online,UPI
1546,308,2025-07-25 20:22:46,Online,Card
1547,308,2025-08-10 10:23:38,Online,Card
1548,308,2025-08-01 08:57:34,Online,COD
1549,308,2025-08-08 19:32:53,Offline,Card
1550,308,2025-08-10 14:33:08,Offline,Wallet
1551,308,2025-07-26 06:49:15,Online,Card
1552,308,2025-08-10 16:47:52,Online,Wallet
1553,308,2025-07-24 20:27:52,Online,UPI
1554,308,2025-08-04 04:17:57,Online,Card
1555,309,2025-02-28 07:33:33,Online,Card
1556,309,2025-06-03 16:46:59,Online,Wallet
1557,310,2025-07-27 17:37:21,Offline,Wallet
1558,310,2024-08-09 12:05:31,Online,UPI
1559,310,2025-02-13 03:12:30,Online,Card
1560,310,2024-01-22 16:58:13,Online,Wallet
1561,310,2024-08-26 22:21:33,Online,COD
1562,311,2025-06-21 18:59:32,Online,Wallet
1563,311,2025-06-19 20:01:53,Online,Wallet
1564,311,2025-06-16 01:22:19,Online,Card
1565,313,2024-12-19 17:58:38,Online,UPI
1566,313,2025-02-01 00:26:12,Offline,Card
1567,313,2025-04-04 21:53:58,Online,Card
1568,313,2025-02-26 14:10:52,Online,Card
1569,313,2025-02-20 06:31:24,Online,Card
1570,313,2025-05-20 21:40:45,Online,Card
1571,314,2025-04-07 00:14:12,Online,UPI
1572,314,2024-07-04 21:08:04,Online,Card
1573,314,2025-04-16 16:51:54,Online,UPI
1574,314,2025-05-26 16:58:11,Online,UPI
1575,315,2025-02-05 07:46:39,Online,Card
1576,315,2025-01-06 23:57:23,Online,Card
1577,315,2023-07-29 16:42:38,Online,Card
1578,315,2024-11-22 07:46:44,Online,UPI
1579,315,2024-09-24 06:29:47,Online,UPI
1580,315,2023-07-21 12:13:55,Online,UPI
1581,315,2024-10-18 01:46:33,Online,Card
1582,316,2023-10-27 20:42:03,Online,Card
1583,316,2023-05-27 16:44:49,Offline,COD
1584,316,2024-05-02 23:05:04,Online,UPI
1585,316,2025-04-14 09:12:43,Online,UPI
1586,316,2024-01-18 18:58:42,Online,Card
1587,316,2024-08-31 13:18:35,Online,UPI
1588,317,2024-04-14 09:58:45,Online,UPI
1589,317,2025-02-22 12:45:54,Online,Card
1590,317,2025-04-13 13:36:13,Online,UPI
1591,317,2024-08-26 15:03:55,Online,UPI
1592,318,2024-03-12 15:15:05,Online,UPI
1593,318,2024-12-15 16:54:09,Online,Card
1594,318,2023-09-01 18:17:22,Online,COD
1595,318,2024-07-16 04:20:43,Offline,Card
1596,318,2025-06-24 19:54:16,Online,Wallet
1597,318,2023-09-25 21:11:51,Online,Card
1598,318,2025-02-24 13:42:21,Online,Card
1599,318,2024-03-09 00:03:04,Online,COD
1600,319,2023-10-19 10:17:33,Online,Card
1601,319,2025-05-18 07:44:25,Online,Card
1602,319,2024-12-14 05:46:53,Offline,Card
1603,319,2025-04-22 11:34:53,Online,UPI
1604,319,2025-05-04 23:08:13,Online,Card
1605,319,2024-07-22 07:42:02,Online,Card
1606,320,2025-06-05 20:14:43,Online,Card
1607,320,2025-06-27 13:07:32,Online,Card
1608,320,2025-07-19 18:45:09,Online,UPI
1609,320,2025-06-16 15:01:38,Offline,UPI
1610,320,2025-06-13 08:28:48,Online,COD
1611,320,2025-05-28 22:48:15,Online,COD
1612,320,2025-06-04 14:21:54,Online,COD
1613,320,2025-07-23 23:33:24,Online,UPI
1614,320,2025-07-02 07:08:37,Online,Wallet
1615,321,2025-05-22 21:24:27,Online,UPI
1616,321,2025-08-12 03:31:26,Offline,COD
1617,321,2025-04-19 14:52:39,Online,Card
1618,321,2025-08-03 22:36:00,Online,Card
1619,322,2025-07-20 15:07:15,Online,Card
1620,322,2025-06-16 09:55:35,Offline,Card
1621,322,2025-08-11 14:46:51,Online,Wallet
1622,322,2025-04-03 00:51:47,Online,UPI
1623,322,2025-03-25 19:38:15,Online,Card
1624,323,2025-05-15 12:36:45,Online,Card
1625,323,2024-12-02 12:12:16,Online,Card
1626,323,2025-03-13 17:12:09,Offline,COD
1627,323,2024-12-26 10:12:54,Online,COD
1628,323,2025-04-18 05:45:32,Online,COD
1629,323,2025-06-22 09:23:25,Online,Wallet
1630,323,2024-12-19 13:14:04,Offline,COD
1631,323,2025-01-13 12:04:53,Online,UPI
1632,323,2025-08-12 03:19:17,Online,Card
1633,323,2025-01-27 11:13:42,Online,COD
1634,323,2024-09-06 20:38:20,Online,Card
1635,323,2025-01-04 13:36:58,Offline,Card
1636,324,2025-05-08 12:52:17,Offline,COD
1637,324,2024-02-15 09:53:05,Online,Wallet
1638,324,2023-05-03 00:00:09,Online,Card
1639,324,2023-07-06 00:32:18,Online,UPI
1640,324,2025-05-24 21:01:21,Online,UPI
1641,324,2024-05-02 16:17:16,Online,UPI
1642,324,2024-08-11 19:09:31,Online,Card
1643,324,2024-09-23 03:29:54,Offline,Card
1644,324,2025-07-26 13:04:07,Online,UPI
1645,324,2023-04-28 15:53:13,Online,UPI
1646,324,2023-11-28 11:18:55,Online,Wallet
1647,325,2025-01-20 12:43:43,Offline,Card
1648,326,2024-08-18 09:21:38,Online,Card
1649,326,2024-07-31 20:08:16,Offline,Wallet
1650,326,2024-12-17 18:01:43,Online,UPI
1651,326,2025-05-10 02:41:19,Offline,UPI
1652,326,2025-07-05 14:50:15,Online,UPI
1653,327,2025-07-03 11:17:53,Online,Card
1654,327,2025-06-05 15:37:23,Online,Card
1655,327,2025-07-20 14:11:54,Online,Card
1656,327,2025-06-23 04:14:40,Offline,Card
1657,327,2025-07-14 08:20:36,Online,Card
1658,328,2025-03-01 03:18:12,Online,Card
1659,328,2025-04-24 10:55:52,Online,COD
1660,328,2024-06-18 02:42:23,Online,UPI
1661,328,2025-04-20 14:39:16,Offline,Card
1662,328,2025-01-21 12:14:36,Online,Card
1663,328,2024-12-12 06:39:45,Online,UPI
1664,328,2024-06-27 20:36:13,Offline,Card
1665,328,2024-05-21 01:49:28,Online,Card
1666,329,2024-05-05 10:44:48,Online,UPI
1667,329,2025-02-03 23:30:45,Online,Card
1668,329,2025-04-19 17:12:48,Online,COD
1669,329,2023-09-01 08:24:19,Online,UPI
1670,331,2024-09-12 23:29:15,Online,Card
1671,331,2024-10-29 12:16:47,Online,Card
1672,331,2024-07-01 21:56:17,Online,Card
1673,331,2024-10-12 11:54:39,Offline,Card
1674,331,2025-07-16 16:35:40,Online,Card
1675,331,2025-08-10 13:37:13,Online,Card
1676,332,2024-10-11 07:25:35,Offline,COD
1677,332,2024-10-19 14:10:13,Online,Card
1678,332,2025-07-04 06:15:45,Online,Card
1679,332,2025-05-01 09:29:40,Offline,Card
1680,332,2025-06-28 16:19:36,Online,UPI
1681,332,2025-08-06 11:34:23,Online,Card
1682,332,2025-06-19 02:12:18,Offline,Card
1683,333,2025-05-26 02:39:49,Online,Card
1684,333,2024-06-22 12:41:06,Online,Card
1685,333,2024-06-23 20:33:01,Online,COD
1686,333,2024-09-02 16:54:03,Offline,Card
1687,333,2025-02-07 06:31:49,Online,COD
1688,333,2024-08-21 04:47:18,Online,Card
1689,333,2024-03-28 22:32:45,Online,UPI
1690,334,2024-04-10 00:17:30,Online,Card
1691,334,2025-04-18 07:43:11,Offline,UPI
1692,335,2024-03-28 12:04:11,Offline,Card
1693,335,2025-06-15 20:35:27,Online,Card
1694,335,2025-03-13 01:22:11,Online,Card
1695,335,2023-08-22 11:36:36,Online,UPI
1696,335,2025-08-04 03:51:53,Online,Card
1697,336,2025-07-25 14:31:58,Online,Card
1698,336,2025-07-18 20:30:18,Online,Card
1699,336,2025-08-06 14:51:57,Online,Card
1700,336,2025-07-20 16:09:15,Online,Card
1701,336,2025-08-05 17:22:23,Offline,Card
1702,336,2025-08-09 17:56:04,Offline,Card
1703,336,2025-07-24 18:37:59,Online,Card
1704,337,2025-06-27 09:33:31,Online,Card
1705,337,2025-01-31 08:36:00,Online,Card
1706,337,2025-07-20 07:46:56,Online,UPI
1707,337,2025-07-04 23:27:57,Offline,Card
1708,337,2025-01-23 14:16:35,Online,Card
1709,337,2025-07-10 17:12:16,Online,Wallet
1710,337,2025-02-07 09:02:41,Online,UPI
1711,337,2025-08-05 16:54:13,Online,UPI
1712,337,2025-07-12 18:10:02,Online,Card
1713,338,2024-09-29 04:09:19,Offline,Card
1714,338,2024-03-26 22:43:56,Online,COD
1715,339,2024-06-27 14:04:04,Offline,Card
1716,339,2024-04-14 10:09:12,Online,UPI
1717,339,2024-07-14 17:11:41,Offline,UPI
1718,339,2024-09-13 06:44:59,Online,UPI
1719,339,2024-11-25 03:41:59,Online,UPI
1720,339,2023-09-28 02:21:35,Online,Wallet
1721,340,2024-10-30 02:03:25,Online,Card
1722,340,2025-03-07 04:07:01,Online,UPI
1723,340,2025-07-26 21:58:10,Online,Card
1724,340,2024-08-30 04:10:05,Online,Card
1725,340,2025-03-13 16:47:25,Online,Card
1726,340,2025-01-28 15:51:55,Online,Wallet
1727,340,2024-12-18 09:24:19,Offline,COD
1728,340,2025-06-09 04:53:39,Offline,Card
1729,341,2024-07-02 07:16:24,Online,Card
1730,341,2024-12-28 18:57:51,Online,UPI
1731,341,2024-11-02 05:21:53,Online,Card
1732,341,2024-08-02 20:15:16,Online,Card
1733,341,2024-11-19 08:17:51,Online,Card
1734,341,2025-07-07 21:56:17,Online,UPI
1735,341,2024-09-26 13:12:09,Online,COD
1736,341,2024-04-01 02:39:30,Online,Card
1737,341,2024-05-13 14:00:42,Offline,UPI
1738,341,2025-02-08 01:43:07,Online,Card
1739,342,2025-07-09 14:00:36,Online,Card
1740,342,2024-11-04 06:55:30,Offline,COD
1741,342,2025-03-08 02:08:29,Online,Card
1742,342,2024-11-23 01:40:39,Online,Card
1743,342,2025-03-07 07:49:49,Online,COD
1744,342,2024-12-26 14:59:36,Offline,Card
1745,343,2024-08-03 00:16:20,Online,UPI
1746,343,2024-12-20 19:13:51,Online,UPI
1747,343,2025-07-27 13:08:16,Offline,Card
1748,343,2024-08-28 16:45:05,Online,Card
1749,343,2024-10-31 23:42:52,Online,Card
1750,343,2023-10-15 21:14:55,Online,UPI
1751,343,2023-06-23 09:11:06,Offline,COD
1752,343,2024-02-29 18:40:17,Online,Card
1753,344,2024-12-27 19:44:01,Online,UPI
1754,344,2025-06-01 23:21:36,Online,COD
1755,344,2024-11-09 10:29:50,Online,Card
1756,344,2024-04-17 11:56:30,Online,Wallet
1757,344,2024-03-11 01:21:14,Online,Card
1758,344,2024-06-23 09:13:41,Online,Card
1759,345,2025-04-17 17:45:15,Online,Wallet
1760,345,2025-02-03 04:29:51,Online,UPI
1761,346,2024-03-02 06:40:02,Online,Card
1762,346,2025-06-21 07:17:35,Online,COD
1763,346,2023-04-10 21:16:46,Online,COD
1764,346,2024-05-08 16:15:31,Online,Card
1765,346,2024-11-03 12:55:41,Online,COD
1766,346,2023-04-27 19:03:05,Offline,Card
1767,346,2023-10-12 00:17:40,Online,Card
1768,347,2025-02-13 18:10:55,Offline,Card
1769,347,2025-08-11 02:20:49,Offline,COD
1770,347,2025-06-28 06:36:27,Online,COD
1771,348,2024-08-18 12:52:19,Online,Card
1772,348,2025-02-02 03:13:47,Offline,COD
1773,348,2025-07-16 08:34:58,Online,UPI
1774,348,2024-09-13 23:54:16,Online,UPI
1775,348,2024-08-27 21:39:21,Offline,UPI
1776,348,2025-07-14 08:20:17,Online,Wallet
1777,348,2025-06-17 13:58:57,Online,COD
1778,348,2025-07-06 04:38:18,Offline,Card
1779,348,2024-09-02 18:19:42,Online,Card
1780,349,2023-05-29 17:25:06,Online,Card
1781,351,2024-11-10 04:29:29,Online,UPI
1782,351,2025-07-13 23:05:04,Online,UPI
1783,351,2025-07-18 01:08:06,Online,Card
1784,351,2025-02-28 17:15:42,Online,COD
1785,351,2025-05-25 16:24:25,Online,Card
1786,352,2025-06-15 00:58:31,Online,Card
1787,352,2025-03-07 19:53:35,Offline,UPI
1788,352,2025-06-28 14:03:30,Offline,Wallet
1789,352,2025-05-04 08:26:08,Online,Card
1790,352,2025-03-13 18:16:13,Online,Wallet
1791,352,2025-02-23 06:45:48,Online,COD
1792,353,2025-06-18 09:27:45,Online,Card
1793,353,2025-06-20 12:42:55,Online,Card
1794,353,2025-06-24 03:59:47,Online,COD
1795,353,2025-07-26 00:57:39,Online,Card
1796,354,2025-05-22 22:10:15,Offline,UPI
1797,354,2025-04-15 02:35:57,Online,Card
1798,354,2025-04-25 05:16:48,Offline,Card
1799,354,2025-07-08 08:31:32,Online,Card
1800,354,2025-01-08 22:47:41,Online,COD
1801,354,2025-07-10 03:56:12,Online,COD
1802,354,2025-01-24 20:43:28,Online,COD
1803,354,2025-06-20 13:48:14,Offline,COD
1804,356,2023-07-20 15:55:40,Online,UPI
1805,356,2023-12-17 10:07:36,Online,Card
1806,356,2024-02-23 14:01:49,Offline,Card
1807,356,2023-08-06 20:06:23,Offline,UPI
1808,356,2024-11-11 03:34:31,Online,UPI
1809,356,2023-05-24 16:41:44,Online,UPI
1810,356,2023-12-20 23:04:20,Online,Card
1811,357,2025-07-10 21:34:58,Online,Card
1812,357,2025-08-12 19:47:26,Online,Card
1813,357,2025-08-10 04:23:31,Offline,Card
1814,357,2025-06-05 05:20:43,Online,Card
1815,357,2025-06-20 07:00:07,Offline,COD
1816,357,2025-06-08 23:56:44,Online,Wallet
1817,357,2025-06-14 12:51:37,Offline,Card
1818,358,2025-06-22 12:38:14,Offline,Card
1819,358,2025-05-24 05:42:41,Online,COD
1820,358,2025-05-26 12:47:19,Online,Card
1821,358,2025-05-30 23:02:13,Online,UPI
1822,358,2025-06-11 13:00:10,Offline,Card
1823,359,2025-06-14 04:18:34,Offline,Wallet
1824,359,2025-05-25 14:04:20,Online,UPI
1825,359,2024-10-29 06:52:42,Online,Card
1826,359,2025-02-22 14:15:52,Online,UPI
1827,359,2025-04-09 12:42:16,Online,UPI
1828,359,2025-08-09 23:56:34,Online,Wallet
1829,359,2025-05-21 06:48:20,Online,Card
1830,360,2025-03-08 19:19:25,Offline,Card
1831,360,2025-07-13 02:32:12,Online,Card
1832,360,2025-04-03 17:27:58,Online,COD
1833,360,2025-07-09 15:20:58,Online,Card
1834,360,2025-08-06 02:08:32,Online,Card
1835,362,2025-07-06 06:05:23,Online,Card
1836,362,2025-04-23 11:21:24,Online,Wallet
1837,362,2025-07-26 06:13:08,Online,Card
1838,362,2025-08-06 16:15:55,Online,COD
1839,362,2025-05-22 18:10:48,Online,COD
1840,362,2025-06-03 22:52:42,Online,Card
1841,362,2025-05-06 20:56:06,Offline,Wallet
1842,362,2025-06-13 09:27:48,Online,Card
1843,362,2025-07-22 01:38:13,Online,COD
1844,363,2025-05-25 19:42:14,Online,Card
1845,363,2025-07-30 19:05:06,Online,Card
1846,363,2025-05-07 19:05:34,Online,COD
1847,363,2025-05-15 18:17:45,Online,Card
1848,363,2025-07-16 19:58:27,Online,Card
1849,364,2025-01-26 18:09:22,Offline,UPI
1850,364,2024-08-07 11:12:27,Online,UPI
1851,364,2025-07-27 22:22:17,Offline,Wallet
1852,365,2025-07-03 21:02:32,Offline,Card
1853,365,2025-04-12 06:45:42,Online,UPI
1854,365,2025-06-12 11:38:47,Online,COD
1855,365,2025-03-11 15:57:07,Offline,Card
1856,366,2025-07-18 07:27:41,Online,COD
1857,366,2025-06-17 06:36:09,Online,Card
1858,366,2025-07-03 23:57:06,Online,UPI
1859,366,2025-07-24 08:56:24,Online,Card
1860,366,2025-07-15 21:33:35,Offline,UPI
1861,366,2025-07-02 03:49:00,Online,UPI
1862,366,2025-06-27 17:04:57,Online,UPI
1863,366,2025-07-24 00:00:30,Online,Wallet
1864,366,2025-07-31 03:45:37,Online,UPI
1865,367,2024-09-12 11:34:44,Online,Wallet
1866,367,2025-05-21 03:20:12,Online,Card
1867,367,2024-05-29 18:57:35,Online,COD
1868,367,2024-07-05 02:18:07,Online,Card
1869,367,2024-07-13 10:17:30,Online,Card
1870,367,2023-11-26 23:48:17,Online,COD
1871,367,2025-05-12 10:05:59,Online,Card
1872,367,2025-06-23 17:57:21,Online,Card
1873,368,2024-12-17 09:50:15,Online,UPI
1874,368,2024-04-17 01:38:48,Offline,Wallet
1875,368,2024-05-22 11:49:09,Online,UPI
1876,368,2023-11-25 17:33:17,Online,Card
1877,368,2025-06-06 04:08:46,Online,Card
1878,368,2023-05-12 05:05:19,Offline,Card
1879,368,2024-02-28 04:17:19,Offline,Card
1880,368,2023-07-05 01:47:27,Online,Card
1881,368,2025-01-09 02:16:19,Online,Card
1882,369,2024-01-01 05:04:31,Offline,Card
1883,369,2024-08-16 15:47:20,Online,Wallet
1884,369,2023-07-19 10:29:36,Online,COD
1885,369,2025-02-24 18:31:44,Online,Card
1886,369,2025-01-14 20:23:13,Online,Card
1887,369,2025-04-22 05:01:18,Online,Card
1888,369,2023-09-27 10:59:26,Online,UPI
1889,369,2023-08-17 21:38:48,Online,Card
1890,369,2024-10-27 01:27:16,Online,COD
1891,369,2024-10-10 04:17:06,Online,UPI
1892,369,2024-04-01 22:42:28,Online,Card
1893,369,2025-06-09 04:25:14,Offline,Card
1894,370,2025-02-04 04:57:11,Online,COD
1895,370,2024-06-06 23:20:46,Online,Card
1896,370,2023-03-02 17:16:57,Offline,UPI
1897,370,2023-09-26 22:04:36,Online,UPI
1898,370,2023-06-15 10:14:21,Online,Card
1899,370,2023-06-21 18:10:06,Online,UPI
1900,370,2023-07-05 21:35:40,Online,COD
1901,371,2025-06-21 11:10:15,Online,UPI
1902,371,2024-07-09 19:48:18,Online,Card
1903,371,2025-05-22 18:35:04,Online,COD
1904,371,2025-08-14 13:27:08,Online,Card
1905,371,2024-03-11 18:40:52,Offline,Wallet
1906,372,2023-10-20 11:11:31,Online,UPI
1907,372,2023-07-12 06:16:04,Online,Card
